;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120
1921;0.1291;0.0224;0.0093;0.0061;0.0046;0.0038;0.0031;0.0028;0.0024;0.0021;0.0021;0.0022;0.002;0.002;0.0025;0.0026;0.0032;0.0042;0.0047;0.0073;0.0074;0.0066;0.0067;0.0068;0.0067;0.0068;0.0062;0.0066;0.0064;0.0066;0.0061;0.0066;0.0067;0.0069;0.0076;0.0072;0.0077;0.0079;0.0084;0.0086;0.0089;0.0091;0.0094;0.01;0.0095;0.0106;0.0114;0.0117;0.0126;0.0134;0.0139;0.0154;0.0159;0.0175;0.0182;0.0206;0.0208;0.0222;0.0237;0.026;0.0271;0.029;0.0318;0.0341;0.0365;0.0399;0.0428;0.0458;0.0482;0.0549;0.0599;0.0632;0.0736;0.0738;0.082;0.088;0.096;0.1075;0.1136;0.125;0.1337;0.1414;0.159;0.1711;0.1816;0.1928;0.2025;0.2133;0.2297;0.2485;0.2644;0.2844;0.2903;0.3092;0.3085;0.3299;0.3004;0.3372;0.3636;0.3544;0.4869;0.4552;0.5411;0.6373;0.459;0.3939;0.4124;0.4307;0.4489;0.4668;0.4844;0.5016;0.5182;0.5344;0.5499;0.5649;0.5792;0.5928;0.6058;0.6181;0.6297
1922;0.0985;0.0172;0.0077;0.0052;0.0039;0.003;0.0025;0.0022;0.0019;0.0019;0.0019;0.0016;0.0018;0.0018;0.0023;0.0026;0.003;0.004;0.0047;0.0048;0.0051;0.0059;0.006;0.0062;0.0063;0.0066;0.0063;0.0061;0.0065;0.0064;0.0065;0.0067;0.0059;0.0073;0.0075;0.0076;0.0078;0.008;0.0089;0.0084;0.009;0.0089;0.0099;0.0098;0.0109;0.0113;0.012;0.012;0.0133;0.0142;0.0147;0.0147;0.0168;0.018;0.0187;0.0206;0.022;0.0235;0.0245;0.0269;0.0287;0.0293;0.0322;0.0362;0.0396;0.0415;0.0445;0.0479;0.0505;0.0586;0.0629;0.0688;0.0739;0.0833;0.088;0.0988;0.1043;0.1166;0.1246;0.1332;0.146;0.1503;0.167;0.182;0.1913;0.2015;0.2255;0.2306;0.2529;0.253;0.2795;0.2575;0.3018;0.3248;0.3483;0.3626;0.3696;0.3458;0.3966;0.3299;0.484;0.4525;0.538;0.6336;0.4563;0.3916;0.41;0.4282;0.4463;0.4641;0.4816;0.4986;0.5152;0.5312;0.5467;0.5616;0.5758;0.5894;0.6022;0.6145;0.626
1923;0.1097;0.0221;0.0082;0.005;0.0038;0.003;0.0025;0.0026;0.0019;0.0017;0.0017;0.0016;0.0018;0.0018;0.0023;0.0027;0.0032;0.0039;0.0044;0.0052;0.0057;0.0056;0.0055;0.0058;0.0059;0.006;0.0059;0.0063;0.0059;0.0057;0.0064;0.006;0.0064;0.0066;0.0073;0.0069;0.0077;0.0079;0.0081;0.0086;0.0092;0.0091;0.0097;0.01;0.0107;0.0106;0.0113;0.0117;0.0125;0.0134;0.0148;0.0148;0.0153;0.0169;0.0181;0.0194;0.0213;0.0221;0.023;0.0266;0.027;0.0289;0.031;0.0339;0.0371;0.0389;0.0426;0.0465;0.048;0.0546;0.0575;0.0629;0.0687;0.0738;0.0845;0.0878;0.0944;0.1074;0.1134;0.1232;0.137;0.1443;0.1559;0.1681;0.1864;0.1885;0.2025;0.2188;0.224;0.2465;0.2559;0.2683;0.2762;0.2974;0.3133;0.3443;0.2857;0.3297;0.298;0.3231;0.2833;0.2649;0.3149;0.3709;0.2671;0.2292;0.24;0.2507;0.2612;0.2717;0.2819;0.2919;0.3016;0.311;0.32;0.3287;0.337;0.345;0.3525;0.3597;0.3664
1924;0.099;0.0187;0.0077;0.0045;0.0033;0.0029;0.0025;0.002;0.0019;0.0017;0.0017;0.0016;0.0016;0.0018;0.0021;0.0028;0.0032;0.0037;0.0045;0.0053;0.0063;0.0057;0.006;0.0056;0.006;0.0061;0.0057;0.0061;0.006;0.0061;0.0062;0.0066;0.0062;0.0064;0.0071;0.0073;0.0081;0.008;0.0086;0.0088;0.0094;0.0096;0.0103;0.0106;0.0109;0.012;0.012;0.0124;0.0137;0.0141;0.0146;0.0151;0.0177;0.0168;0.0185;0.0204;0.0218;0.0239;0.0249;0.0272;0.0284;0.0311;0.0332;0.0348;0.0381;0.0408;0.0446;0.0469;0.0513;0.0562;0.0624;0.0647;0.0731;0.0785;0.0868;0.0957;0.0981;0.1086;0.1196;0.1296;0.1385;0.1498;0.1635;0.1737;0.1846;0.198;0.2077;0.2287;0.2312;0.2427;0.2644;0.273;0.2928;0.3177;0.3231;0.2996;0.3396;0.328;0.2891;0.4365;0.5101;0.4769;0.5669;0.6677;0.4809;0.4126;0.432;0.4513;0.4703;0.4891;0.5075;0.5255;0.5429;0.5598;0.5761;0.5918;0.6068;0.6211;0.6347;0.6475;0.6597
1925;0.1027;0.0223;0.0085;0.0054;0.0037;0.0031;0.0027;0.002;0.0021;0.0017;0.0018;0.0018;0.0018;0.0019;0.0023;0.003;0.0035;0.004;0.0045;0.0051;0.0059;0.0062;0.0058;0.0062;0.0056;0.0059;0.006;0.0059;0.006;0.0067;0.0069;0.0064;0.0066;0.0067;0.0075;0.0077;0.0076;0.0081;0.009;0.0089;0.0099;0.0105;0.0108;0.0107;0.0119;0.0122;0.0126;0.0139;0.0139;0.0148;0.0158;0.0168;0.0179;0.0181;0.0193;0.0206;0.022;0.0242;0.0258;0.0276;0.0302;0.0308;0.0329;0.0369;0.0395;0.0414;0.0453;0.0495;0.0531;0.057;0.0623;0.068;0.0731;0.0798;0.0871;0.0937;0.1051;0.1096;0.1212;0.1302;0.1468;0.1548;0.1674;0.1806;0.1902;0.2051;0.2204;0.2402;0.2456;0.2599;0.2839;0.2977;0.2987;0.3378;0.3162;0.3696;0.2827;0.2907;0.21;0.4413;0.6708;0.6271;0.7456;0.8781;0.6324;0.5427;0.5682;0.5935;0.6185;0.6432;0.6674;0.691;0.714;0.7362;0.7577;0.7783;0.798;0.8168;0.8347;0.8516;0.8676
1926;0.1101;0.0222;0.0083;0.0052;0.0039;0.0032;0.0029;0.0022;0.0021;0.0021;0.0016;0.0018;0.0016;0.0021;0.0023;0.0028;0.0035;0.0042;0.0045;0.0051;0.0068;0.0059;0.0058;0.0062;0.006;0.0056;0.0058;0.0059;0.006;0.0061;0.0063;0.0067;0.0066;0.007;0.0072;0.0074;0.0075;0.0084;0.0086;0.0096;0.0098;0.0101;0.0104;0.0107;0.0118;0.0117;0.0125;0.0129;0.0138;0.0142;0.0162;0.0157;0.0173;0.0185;0.0192;0.0199;0.0213;0.0234;0.0257;0.0267;0.0293;0.0306;0.0335;0.0358;0.0392;0.0402;0.0441;0.0483;0.0528;0.0577;0.0619;0.0653;0.0715;0.0795;0.0868;0.0946;0.1002;0.1139;0.1219;0.1306;0.1451;0.1529;0.1652;0.18;0.1871;0.1995;0.2149;0.2306;0.2486;0.2523;0.2753;0.2871;0.3072;0.3322;0.3177;0.3059;0.3673;0.3439;0.4211;0.4323;0.4973;0.4649;0.5527;0.6509;0.4688;0.4023;0.4212;0.4399;0.4585;0.4768;0.4947;0.5122;0.5293;0.5458;0.5616;0.5769;0.5915;0.6055;0.6187;0.6313;0.6431
1927;0.0957;0.0192;0.0078;0.0048;0.0044;0.003;0.0022;0.0024;0.002;0.0017;0.0015;0.0018;0.0016;0.0018;0.0023;0.0027;0.0032;0.0039;0.0044;0.005;0.0053;0.0054;0.0057;0.0056;0.0057;0.0058;0.0056;0.0052;0.0056;0.006;0.0061;0.0063;0.0061;0.0066;0.0073;0.0069;0.007;0.0076;0.0074;0.0083;0.0089;0.0088;0.0094;0.01;0.0107;0.011;0.0114;0.0117;0.0126;0.0135;0.0144;0.0149;0.0159;0.017;0.0177;0.0189;0.0197;0.0217;0.0233;0.0249;0.0274;0.0286;0.0322;0.0345;0.0361;0.0396;0.0399;0.0468;0.0503;0.0541;0.0604;0.0627;0.0712;0.078;0.0852;0.0917;0.0989;0.1128;0.1226;0.1313;0.1409;0.1548;0.1692;0.182;0.1932;0.2071;0.2043;0.2444;0.255;0.2567;0.2857;0.273;0.2951;0.3003;0.3058;0.3527;0.3083;0.3651;0.41;0.322;0.4385;0.4099;0.4874;0.574;0.4134;0.3547;0.3714;0.3879;0.4043;0.4205;0.4363;0.4517;0.4667;0.4813;0.4953;0.5087;0.5216;0.5339;0.5456;0.5567;0.5671
1928;0.104;0.0212;0.0071;0.0046;0.0035;0.003;0.0025;0.0024;0.002;0.0019;0.0017;0.0017;0.0018;0.0018;0.0023;0.0025;0.0034;0.0037;0.0044;0.0047;0.0057;0.0053;0.0052;0.0053;0.0054;0.0055;0.0059;0.0055;0.0053;0.0057;0.0058;0.006;0.0061;0.0059;0.007;0.0065;0.007;0.0072;0.0077;0.0083;0.0085;0.0094;0.009;0.01;0.0111;0.011;0.0113;0.0117;0.0121;0.0134;0.0138;0.0148;0.0163;0.0164;0.0181;0.0188;0.0207;0.0209;0.0231;0.0254;0.0278;0.029;0.0318;0.0333;0.0373;0.0399;0.0427;0.0448;0.0482;0.0549;0.0578;0.0643;0.0702;0.0729;0.0837;0.0884;0.0965;0.1066;0.1128;0.1277;0.1331;0.1497;0.1576;0.1663;0.1818;0.1877;0.2139;0.2153;0.2393;0.2639;0.2607;0.2848;0.2941;0.3087;0.3242;0.3107;0.3793;0.283;0.375;0.3333;0.3394;0.3173;0.3772;0.4442;0.3199;0.2745;0.2874;0.3002;0.3129;0.3254;0.3376;0.3496;0.3612;0.3725;0.3833;0.3937;0.4037;0.4132;0.4222;0.4308;0.4389
1929;0.1083;0.0214;0.0079;0.0047;0.0037;0.0032;0.0026;0.0022;0.0021;0.0017;0.0018;0.0016;0.0016;0.0019;0.0023;0.0028;0.0033;0.004;0.0045;0.0051;0.0061;0.0057;0.0054;0.0055;0.0056;0.0057;0.0055;0.0059;0.006;0.0062;0.006;0.0062;0.0066;0.0071;0.0069;0.0077;0.0073;0.0082;0.0084;0.009;0.0092;0.0098;0.0101;0.0108;0.012;0.0127;0.0123;0.0136;0.0135;0.0149;0.0155;0.017;0.0171;0.0188;0.0201;0.0209;0.0224;0.0239;0.0243;0.0274;0.0294;0.0322;0.0337;0.0378;0.0405;0.0442;0.0465;0.0499;0.0536;0.0578;0.0656;0.0705;0.0759;0.0818;0.091;0.1009;0.107;0.1186;0.1292;0.1423;0.1559;0.1626;0.1801;0.1917;0.2081;0.2181;0.2355;0.2478;0.247;0.2739;0.2867;0.3174;0.3252;0.3333;0.337;0.3411;0.3655;0.3766;0.3795;0.4338;0.524;0.4899;0.5824;0.6859;0.494;0.4239;0.4438;0.4636;0.4832;0.5024;0.5213;0.5398;0.5577;0.5751;0.5918;0.6079;0.6233;0.638;0.652;0.6652;0.6777
1930;0.091;0.0166;0.0068;0.0043;0.0035;0.0028;0.0023;0.0024;0.0018;0.0017;0.0015;0.0016;0.0016;0.0016;0.0018;0.0023;0.0028;0.0037;0.0042;0.0047;0.005;0.0051;0.0052;0.0053;0.0052;0.0053;0.0054;0.0055;0.0056;0.0057;0.0061;0.006;0.0064;0.0066;0.0067;0.0072;0.0077;0.0076;0.0081;0.0087;0.0089;0.0095;0.0098;0.0104;0.0103;0.0119;0.0122;0.013;0.0134;0.0139;0.0153;0.0162;0.0163;0.0169;0.0191;0.0198;0.0212;0.0226;0.0229;0.0251;0.0275;0.0301;0.0314;0.0336;0.0368;0.0401;0.0412;0.0469;0.0482;0.0537;0.0575;0.0639;0.0672;0.0745;0.0786;0.0882;0.0944;0.1053;0.1093;0.114;0.1259;0.1418;0.1475;0.1631;0.1752;0.1875;0.2019;0.21;0.2188;0.2366;0.2381;0.2551;0.2462;0.2788;0.3227;0.3016;0.2407;0.3633;0.2802;0.3684;0.4263;0.3985;0.4738;0.558;0.4019;0.3449;0.3611;0.3772;0.3931;0.4088;0.4241;0.4392;0.4538;0.4679;0.4815;0.4946;0.5071;0.5191;0.5304;0.5412;0.5513
1931;0.0871;0.0167;0.0063;0.0041;0.0033;0.0026;0.0023;0.0018;0.0019;0.0017;0.0015;0.0016;0.0016;0.0016;0.0021;0.0025;0.0028;0.0037;0.004;0.0047;0.0048;0.0061;0.005;0.0051;0.0052;0.0053;0.0054;0.0053;0.0054;0.0058;0.0056;0.0063;0.0059;0.0063;0.0068;0.0069;0.0071;0.0076;0.0082;0.008;0.0086;0.0089;0.0099;0.0098;0.0108;0.0108;0.0115;0.0123;0.0127;0.0146;0.0146;0.0151;0.0167;0.0178;0.019;0.0203;0.0217;0.0232;0.0235;0.0259;0.0277;0.0311;0.0317;0.0348;0.0373;0.0392;0.0448;0.048;0.0506;0.0554;0.0607;0.0664;0.0726;0.0781;0.0879;0.0943;0.0984;0.1122;0.1219;0.129;0.1369;0.1495;0.174;0.1729;0.1901;0.2139;0.2195;0.238;0.2448;0.2791;0.2848;0.2964;0.2911;0.3191;0.308;0.3779;0.3106;0.3779;0.3676;0.5304;0.6318;0.5906;0.7022;0.827;0.5956;0.5111;0.5351;0.559;0.5826;0.6058;0.6286;0.6508;0.6725;0.6934;0.7136;0.733;0.7516;0.7693;0.7861;0.8021;0.8171
1932;0.0898;0.0166;0.0062;0.0039;0.0029;0.0028;0.0021;0.002;0.0018;0.0017;0.0017;0.0014;0.0016;0.0018;0.002;0.0023;0.003;0.003;0.004;0.0043;0.005;0.0056;0.0052;0.0048;0.0049;0.005;0.0049;0.0055;0.0051;0.0054;0.0056;0.0057;0.0058;0.0063;0.0064;0.0069;0.0071;0.0072;0.0078;0.008;0.0089;0.0084;0.009;0.0097;0.0107;0.0111;0.0114;0.0122;0.0126;0.0139;0.0144;0.0154;0.0165;0.017;0.0188;0.0195;0.0214;0.0223;0.0244;0.0261;0.0279;0.0291;0.0312;0.0334;0.0374;0.0392;0.0421;0.047;0.0504;0.0561;0.059;0.0623;0.0694;0.0758;0.0828;0.0916;0.0995;0.1037;0.1162;0.1277;0.1331;0.1446;0.155;0.1774;0.1799;0.198;0.2177;0.2175;0.2369;0.2464;0.2589;0.2693;0.2712;0.3087;0.3053;0.3123;0.3267;0.3259;0.4439;0.5305;0.352;0.3291;0.3912;0.4607;0.3318;0.2847;0.2981;0.3114;0.3246;0.3375;0.3502;0.3626;0.3747;0.3863;0.3976;0.4084;0.4187;0.4286;0.438;0.4468;0.4552
1933;0.0856;0.0148;0.0061;0.0039;0.0029;0.0026;0.0021;0.002;0.0017;0.0017;0.0015;0.0015;0.0016;0.0016;0.002;0.0023;0.0028;0.0032;0.004;0.0038;0.0043;0.0049;0.0045;0.0046;0.0049;0.0048;0.0046;0.005;0.0051;0.0052;0.0056;0.0057;0.0061;0.0063;0.0064;0.0069;0.0068;0.0073;0.0075;0.008;0.0093;0.0085;0.0095;0.0097;0.0112;0.0112;0.0119;0.0123;0.0136;0.0145;0.015;0.0155;0.0166;0.0166;0.0195;0.0208;0.021;0.023;0.0246;0.0263;0.0288;0.0293;0.0314;0.0337;0.0378;0.0396;0.0442;0.0474;0.0498;0.0556;0.0607;0.0652;0.0677;0.0779;0.085;0.0952;0.0975;0.1049;0.113;0.13;0.139;0.1487;0.1591;0.1686;0.1909;0.1924;0.2175;0.2411;0.2429;0.2625;0.2669;0.2662;0.2901;0.3107;0.3284;0.3612;0.3731;0.3469;0.3349;0.4661;0.4739;0.443;0.5267;0.6203;0.4468;0.3834;0.4014;0.4193;0.437;0.4544;0.4715;0.4882;0.5044;0.5201;0.5353;0.5498;0.5637;0.577;0.5896;0.6016;0.6129
1934;0.0825;0.0152;0.0059;0.0039;0.0029;0.0026;0.0021;0.0018;0.0018;0.0017;0.0015;0.0014;0.0014;0.0014;0.0018;0.0023;0.0027;0.003;0.0033;0.0038;0.0041;0.0049;0.0047;0.0048;0.0047;0.0048;0.0049;0.0047;0.0051;0.0054;0.0056;0.0054;0.0061;0.0063;0.0064;0.0075;0.0071;0.0076;0.0078;0.0087;0.0089;0.0088;0.0098;0.0097;0.0107;0.0106;0.0118;0.0126;0.013;0.0134;0.0148;0.0163;0.0169;0.0175;0.0187;0.0199;0.0213;0.0227;0.0242;0.0259;0.0283;0.0295;0.0323;0.033;0.0361;0.0395;0.0423;0.0471;0.0495;0.055;0.0588;0.0608;0.0677;0.0715;0.0832;0.0903;0.0964;0.1031;0.1104;0.1198;0.1314;0.1385;0.1515;0.1596;0.1704;0.1878;0.1931;0.2185;0.2273;0.2282;0.2522;0.2652;0.2785;0.2824;0.2923;0.3333;0.2787;0.3924;0.3801;0.4475;0.2067;0.1932;0.2297;0.2705;0.1948;0.1672;0.175;0.1828;0.1906;0.1982;0.2056;0.2129;0.22;0.2268;0.2334;0.2398;0.2458;0.2516;0.2571;0.2624;0.2673
1935;0.0797;0.0135;0.0051;0.0036;0.0028;0.0025;0.002;0.0018;0.0015;0.0015;0.0013;0.0014;0.0014;0.0014;0.0019;0.0023;0.0026;0.0028;0.0038;0.0041;0.0041;0.0052;0.0048;0.0046;0.0047;0.0046;0.0047;0.0048;0.0051;0.0053;0.0059;0.0058;0.0062;0.0067;0.0065;0.007;0.0075;0.008;0.0082;0.0088;0.0094;0.0097;0.0099;0.0102;0.0105;0.0121;0.012;0.0128;0.0142;0.0146;0.0156;0.0166;0.0172;0.0184;0.019;0.0203;0.0229;0.0238;0.0248;0.0278;0.0289;0.0309;0.0338;0.0353;0.0361;0.0413;0.0434;0.0484;0.0508;0.0556;0.0607;0.0651;0.0711;0.0787;0.0806;0.0922;0.0989;0.1091;0.1153;0.1255;0.1346;0.1481;0.1656;0.1682;0.184;0.196;0.2089;0.2247;0.245;0.2661;0.2667;0.2605;0.3059;0.3223;0.2821;0.305;0.3885;0.3916;0.2756;0.3094;0.5691;0.5321;0.6326;0.745;0.5366;0.4604;0.482;0.5035;0.5248;0.5457;0.5662;0.5863;0.6058;0.6246;0.6428;0.6603;0.677;0.693;0.7081;0.7225;0.7361
1936;0.0794;0.014;0.005;0.0034;0.0028;0.0023;0.0019;0.0016;0.0015;0.0013;0.0013;0.0012;0.0014;0.0014;0.0016;0.0021;0.0025;0.0026;0.0035;0.0038;0.0043;0.0049;0.0043;0.0043;0.0044;0.0045;0.0046;0.005;0.0048;0.0052;0.0053;0.0057;0.0059;0.006;0.0068;0.0066;0.0071;0.0079;0.0078;0.0084;0.0089;0.0099;0.0098;0.0105;0.0104;0.0111;0.0115;0.0123;0.0131;0.0145;0.0145;0.0165;0.017;0.0176;0.0194;0.0195;0.0203;0.023;0.0245;0.0269;0.028;0.0306;0.032;0.035;0.0374;0.0392;0.043;0.0461;0.0504;0.0561;0.0601;0.0644;0.0703;0.0766;0.0797;0.0885;0.0994;0.105;0.1158;0.1272;0.1358;0.1417;0.1611;0.1747;0.177;0.1947;0.204;0.2205;0.2322;0.2528;0.2493;0.263;0.2816;0.2918;0.2955;0.3129;0.3407;0.3818;0.2972;0.2398;0.6;0.5609;0.6669;0.7853;0.5656;0.4854;0.5082;0.5308;0.5532;0.5753;0.5969;0.6181;0.6386;0.6585;0.6777;0.6961;0.7137;0.7305;0.7465;0.7617;0.776
1937;0.0776;0.0138;0.005;0.0034;0.0026;0.0023;0.0019;0.0016;0.0015;0.0015;0.0013;0.0013;0.0012;0.0012;0.0016;0.0019;0.0025;0.003;0.0035;0.0036;0.0043;0.0044;0.004;0.0046;0.0044;0.0045;0.0049;0.0052;0.0048;0.0052;0.0053;0.0057;0.0058;0.0066;0.0064;0.0072;0.0071;0.0076;0.0081;0.0083;0.0089;0.0088;0.0098;0.01;0.0107;0.0111;0.0114;0.0126;0.013;0.0144;0.0153;0.0148;0.0169;0.018;0.0187;0.0199;0.0207;0.0227;0.0243;0.0265;0.0283;0.0295;0.0316;0.0338;0.0369;0.0403;0.0422;0.047;0.0484;0.0549;0.0588;0.0619;0.0687;0.0736;0.079;0.0874;0.0938;0.102;0.1109;0.122;0.1287;0.1412;0.149;0.1684;0.1763;0.1812;0.2015;0.2108;0.2273;0.2303;0.2493;0.2607;0.2733;0.3059;0.3154;0.3004;0.2879;0.3512;0.3632;0.4198;0.44;0.4113;0.489;0.5759;0.4148;0.3559;0.3727;0.3893;0.4057;0.4219;0.4378;0.4533;0.4683;0.4829;0.497;0.5105;0.5234;0.5357;0.5475;0.5586;0.569
1938;0.0776;0.0128;0.005;0.0032;0.0026;0.0023;0.002;0.0016;0.0015;0.0011;0.0013;0.0014;0.0012;0.0012;0.0018;0.0021;0.0021;0.0026;0.0033;0.0038;0.0046;0.0049;0.0043;0.0046;0.0047;0.0045;0.0046;0.005;0.0051;0.0052;0.0053;0.0058;0.0062;0.0063;0.0068;0.007;0.0078;0.0076;0.0082;0.0091;0.009;0.0096;0.0099;0.0105;0.0112;0.0116;0.0119;0.0123;0.0136;0.0141;0.016;0.016;0.0171;0.0177;0.0195;0.0213;0.0227;0.0236;0.0239;0.0269;0.0287;0.0299;0.0327;0.0342;0.0382;0.04;0.0429;0.0451;0.0504;0.055;0.0611;0.0643;0.0691;0.0766;0.0822;0.0896;0.0976;0.1032;0.1126;0.1243;0.1366;0.1494;0.1608;0.1652;0.1806;0.2019;0.206;0.2137;0.2418;0.2514;0.2456;0.2622;0.2645;0.2857;0.3264;0.3213;0.3346;0.3306;0.3702;0.2819;0.4133;0.3864;0.4594;0.541;0.3897;0.3344;0.3501;0.3657;0.3811;0.3963;0.4112;0.4258;0.4399;0.4536;0.4668;0.4795;0.4917;0.5033;0.5143;0.5247;0.5346
1939;0.0762;0.0115;0.0045;0.003;0.0024;0.0019;0.0018;0.0014;0.0013;0.0013;0.0011;0.0012;0.0012;0.0014;0.0014;0.0019;0.0023;0.0024;0.0031;0.0033;0.0039;0.0039;0.0043;0.0041;0.0039;0.004;0.0044;0.0047;0.0046;0.0049;0.0053;0.0052;0.0053;0.006;0.0062;0.0069;0.0068;0.0073;0.0078;0.0084;0.0086;0.0089;0.0095;0.0102;0.0109;0.0112;0.012;0.0123;0.0132;0.0141;0.0151;0.0156;0.0172;0.0178;0.019;0.0203;0.0217;0.0232;0.0248;0.0265;0.029;0.031;0.0323;0.0346;0.0379;0.0406;0.0435;0.0458;0.0492;0.0561;0.0613;0.0658;0.0742;0.0795;0.0826;0.0931;0.1012;0.1086;0.115;0.1287;0.1429;0.1504;0.1624;0.1712;0.177;0.205;0.2167;0.2331;0.2444;0.258;0.2794;0.2661;0.2794;0.2857;0.3163;0.3096;0.3271;0.2747;0.4481;0.2915;0.56;0.5235;0.6224;0.733;0.5279;0.453;0.4743;0.4954;0.5163;0.5369;0.5571;0.5769;0.596;0.6146;0.6325;0.6497;0.6661;0.6818;0.6968;0.7109;0.7242
1940;0.0991;0.017;0.0058;0.0042;0.0029;0.0025;0.0023;0.0021;0.0019;0.002;0.0015;0.0018;0.0019;0.0019;0.002;0.0023;0.0033;0.0037;0.0047;0.0086;0.0201;0.034;0.0373;0.0372;0.0376;0.0325;0.0343;0.0274;0.0254;0.0252;0.0238;0.0221;0.0217;0.02;0.0196;0.0199;0.0181;0.017;0.0169;0.0151;0.0139;0.0139;0.0138;0.0138;0.015;0.015;0.0146;0.0141;0.0146;0.0171;0.0177;0.0178;0.0196;0.0209;0.0222;0.0237;0.0247;0.0264;0.0289;0.0309;0.0322;0.0345;0.037;0.0413;0.0434;0.0456;0.051;0.0547;0.0578;0.0645;0.0718;0.0759;0.0805;0.0898;0.0998;0.1076;0.1192;0.1267;0.1403;0.1474;0.1804;0.1865;0.1897;0.2052;0.217;0.2235;0.2476;0.2866;0.2911;0.3402;0.3179;0.3333;0.3536;0.3583;0.374;0.3891;0.3795;0.4151;0.4043;0.4854;0.6034;0.564;0.6706;0.7897;0.5688;0.4881;0.511;0.5338;0.5563;0.5785;0.6003;0.6215;0.6422;0.6622;0.6815;0.7;0.7177;0.7346;0.7507;0.7659;0.7803
1941;0.0879;0.0117;0.0048;0.0031;0.0027;0.0023;0.002;0.0019;0.0015;0.0015;0.0014;0.0014;0.0014;0.0015;0.0015;0.0022;0.0026;0.0029;0.0034;0.0042;0.0048;0.0048;0.0044;0.0048;0.0059;0.0073;0.0083;0.0082;0.0067;0.0062;0.0064;0.0068;0.007;0.0068;0.0073;0.0072;0.0074;0.0086;0.0088;0.0091;0.0097;0.01;0.0103;0.011;0.0117;0.0121;0.0125;0.0143;0.0152;0.0162;0.0167;0.0183;0.019;0.0208;0.0221;0.0224;0.0251;0.0254;0.0278;0.029;0.0295;0.0331;0.0362;0.0387;0.0413;0.0434;0.0474;0.0509;0.0546;0.0576;0.0632;0.0694;0.0735;0.0822;0.0928;0.1013;0.1089;0.1219;0.1322;0.1415;0.1515;0.1767;0.1802;0.1868;0.1985;0.2089;0.2117;0.2449;0.2546;0.2915;0.3025;0.2914;0.3333;0.3233;0.3197;0.3333;0.3414;0.2803;0.2991;0.3431;0.3067;0.2867;0.3408;0.4014;0.2891;0.2481;0.2597;0.2713;0.2828;0.294;0.3051;0.3159;0.3264;0.3366;0.3464;0.3558;0.3648;0.3734;0.3816;0.3893;0.3966
1942;0.0837;0.0122;0.0049;0.0033;0.0027;0.0024;0.002;0.0017;0.0015;0.0014;0.0014;0.0014;0.0014;0.0013;0.0017;0.0022;0.0027;0.0034;0.0044;0.0059;0.0084;0.0102;0.0098;0.0097;0.0091;0.0088;0.0087;0.0067;0.0068;0.0064;0.0068;0.0067;0.0069;0.007;0.0072;0.007;0.0072;0.0074;0.0076;0.0078;0.0084;0.009;0.0097;0.01;0.0111;0.011;0.0122;0.0131;0.0135;0.0145;0.015;0.016;0.0166;0.0183;0.019;0.021;0.0218;0.0227;0.0264;0.0275;0.0295;0.0316;0.0339;0.0372;0.0399;0.0446;0.0468;0.0503;0.0541;0.0594;0.0651;0.0712;0.078;0.0813;0.0894;0.1026;0.1134;0.1201;0.1326;0.1457;0.1593;0.1732;0.1872;0.1933;0.2005;0.2214;0.2198;0.2326;0.2538;0.2862;0.2945;0.3056;0.3255;0.3172;0.3066;0.3532;0.3694;0.3226;0.3393;0.4178;0.5799;0.5421;0.6445;0.7591;0.5467;0.4691;0.4912;0.5131;0.5347;0.5561;0.577;0.5974;0.6172;0.6365;0.655;0.6728;0.6898;0.7061;0.7215;0.7362;0.75
1943;0.0893;0.0112;0.0051;0.0041;0.0033;0.0032;0.0024;0.0025;0.0023;0.0021;0.002;0.0018;0.0021;0.0021;0.0021;0.0029;0.0032;0.0043;0.0088;0.0141;0.0171;0.0181;0.019;0.0215;0.0253;0.0214;0.0213;0.0192;0.0134;0.0119;0.0112;0.0103;0.0105;0.0107;0.0103;0.0105;0.0101;0.0103;0.0099;0.0101;0.0104;0.0114;0.011;0.0116;0.0124;0.0123;0.0131;0.013;0.0139;0.0143;0.0139;0.0148;0.0159;0.0165;0.0176;0.0183;0.0202;0.0223;0.0238;0.0248;0.0273;0.0292;0.032;0.0335;0.0375;0.0402;0.0422;0.0462;0.0496;0.0543;0.0584;0.065;0.0687;0.0764;0.0809;0.0873;0.1028;0.11;0.1179;0.1296;0.1401;0.158;0.1614;0.1751;0.1905;0.19;0.1975;0.2188;0.2262;0.2328;0.2641;0.273;0.2848;0.3143;0.3087;0.2967;0.2982;0.3019;0.2667;0.3386;0.5241;0.4899;0.5825;0.686;0.494;0.4239;0.4438;0.4636;0.4832;0.5025;0.5214;0.5398;0.5578;0.5752;0.5919;0.608;0.6234;0.6381;0.652;0.6653;0.6778
